66%,Not offered,184,$35,Not offered,N/A,"$28,416",64%,N/A,"$9,137","$8,973",N/A,N/A,"$3,000","$5,000",N/A,28,N/A,N/A,Yes,No,186,58%,182,N/A,N/A,N/A,N/A,N/A,152,3.1,33.0,N/A,Not offered,0,0,N/A,3,2.4,N/A,63%,68%,12,Neither SAT nor ACT,"$16,112 (2016-17)",970-1190,N/A,Selective,N/A,197,25%,73%,N/A,"$30,182 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30%,Not offered,108,N/A,Not offered,N/A,N/A,85%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,No,144,N/A,146,N/A,N/A,61%,N/A,N/A,98,N/A,34.0,0.6%,Not offered,N/A,N/A,N/A,N/A,2,40.7%,N/A,N/A,51,Neither SAT nor ACT,N/A,N/A,4,N/A,18:1,127,N/A,N/A,"52,513","$6,880 (2015-16)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81%,Offered at cooperating institution (Howard University),162,$70,Offered at cooperating institution (Georgetown University),7%,"$30,493",89%,3.7,"$27,104","$23,612","$33,513","$32,427","$16,787","$14,788","$32,394",84,1%,48.6%,No,Yes,57,35%,91,36%,71%,94%,N/A,65%,72,4,35.0,7.1%,Not offered,16,12,81%,0,3.1,79.1%,81%,45%,240,Neither SAT nor ACT,"$14,526 (2016-17)",1150-1340,54,More selective,12:1,79,N/A,56%,"13,200","$44,853 (2016-17)",6%,9%,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,66,56,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,N/A,$25,N/A,N/A,N/A,N/A,3.6,N/A,N/A,N/A,N/A,N/A,N/A,"$14,674",N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,78%,35%,17%,N/A,N/A,36.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Neither SAT nor ACT,N/A,N/A,N/A,N/A,16:1,N/A,80%,N/A,945,"$12,280 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,N/A,$50,N/A,N/A,"$3,711",N/A,N/A,"$4,979","$2,991",N/A,"$1,310",N/A,N/A,N/A,260,N/A,N/A,Yes,No,N/A,N/A,N/A,N/A,N/A,74%,N/A,N/A,N/A,N/A,37.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37%,66,Neither SAT nor ACT,N/A,N/A,N/A,N/A,13:1,N/A,N/A,26%,"6,835","$28,237 (2015-16)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,N/A,$80,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61,N/A,N/A,Yes,No,N/A,N/A,N/A,N/A,N/A,83%,N/A,N/A,N/A,N/A,38.0,N/A,N/A,0,0,N/A,N/A,N/A,N/A,N/A,N/A,70,SAT,N/A,N/A,N/A,N/A,11:1,N/A,15%,N/A,"8,643",N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,Not offered,N/A,$50,Not offered,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,82%,73%,N/A,N/A,N/A,39.0,N/A,Not offered,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Neither SAT nor ACT,N/A,N/A,N/A,N/A,11:1,N/A,N/A,N/A,"1,173","$32,758 (2015-16)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Neither SAT nor ACT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95%,Offered at cooperating institution (University of Massachusetts--Amherst),9,$60,Offered at cooperating institution (University of Massachusetts--Amherst),47.9%,"$50,255",98%,N/A,"$49,514","$49,134",$0,$0,$0,$0,"$15,756","1,000",3%,69.5%,No,Yes,23,14%,9,86%,96%,98%,N/A,25%,1,4.5,41.0,9.6%,Not offered,N/A,N/A,86%,0,4.7,89.5%,95%,57%,104,Either SAT or ACT,"$13,710 (2016-17)",1360-1560,95,Most selective,8:1,5,95%,54%,"1,795","$52,476 (2016-17)",0%,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22%,N/A,111,$50,N/A,N/A,"$8,120",N/A,N/A,"$4,560","$5,785",N/A,N/A,N/A,"$11,568","$35,238",10,N/A,N/A,No,No,109,N/A,25,N/A,N/A,N/A,N/A,100%,137,N/A,42.0,N/A,N/A,N/A,N/A,N/A,-15,2.1,79.4%,37%,91%,N/A,Neither SAT nor ACT,N/A,N/A,N/A,Less selective,10:1,123,N/A,78%,627,"$12,630 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54%,Not offered,90,$25,Not offered,6.2%,"$16,770",75%,3.5,"$17,300","$15,900",$0,$0,"$14,890","$15,340","$36,450",163,2%,67.9%,No,No,69,60%,28,24%,53%,72%,80%,66%,53,N/A,43.0,3%,Not offered,0,0,25%,-2,2.9,71%,56%,81%,41,Either SAT or ACT,"$9,550 (2016-17)",940-1130,64,Selective,11:1,50,72%,69%,"2,325","$28,650 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49%,Offered at cooperating institution (Clemson University),65,$25,Offered at cooperating institution (Clemson University),6.7%,"$18,340",75%,3.7,"$17,539","$15,133","$6,151","$7,104","$11,383","$10,770","$28,760",271,7%,41.6%,No,No,138,55%,115,37%,62%,61%,N/A,70%,54,N/A,44.0,1.4%,Not offered,0,0,19%,-2,2.9,66.1%,51%,78%,42,Either SAT or ACT,"$9,174 (2016-17)",950-1183,47,Selective,16:1,14,30%,77%,"3,212","$26,510 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,27,0,0,0,0,0,0,0,0,0,0
54%,Not offered,187,$30,Not offered,5.7%,"$28,271",79%,3.5,"$6,386","$7,307",N/A,N/A,"$12,376","$10,792","$37,904",300,3%,69.4%,No,No,102,39%,145,17%,40%,72%,N/A,70%,177,3.4,45.0,18%,Not offered,N/A,N/A,64%,3,1.7,88.8%,51%,45%,45,Either SAT or ACT,"$8,742 (2016-17)",20-27,31,More selective,9:1,160,N/A,47%,"3,366","$27,684 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,183,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37%,Offered on campus,78,$35,Not offered,2.2%,"$11,582",60%,N/A,"$3,598","$3,225","$5,191","$6,454","$3,828","$3,567","$26,033",268,10%,22.9%,No,No,78,77%,91,14%,31%,81%,N/A,61%,107,N/A,46.0,4.3%,Not offered,5,2,3%,-7,2.4,92.7%,44%,54%,100,Either SAT or ACT,"$7,666 (2016-17)",18-23,N/A,Selective,23:1,75,30%,50%,"8,508",0,5%,3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45%,Offered at cooperating institution (Worcester Polytechnic Institute),86,$25,Offered at cooperating institution (Worcester Polytechnic Institute),7.5%,"$25,076",66%,2.9,"$8,886","$8,963",$0,$0,"$12,316","$9,947",N/A,192,0%,77.3%,No,No,90,80%,176,N/A,N/A,N/A,N/A,N/A,161,N/A,47.0,0.4%,Not offered,N/A,N/A,N/A,2,1.9,48.9%,43%,85%,17,Neither SAT nor ACT,"$13,510 (2016-17)",N/A,N/A,Less selective,N/A,173,40%,86%,"1,468","$36,110 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,Not offered,118,$50,Not offered,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0%,100%,No,No,8,N/A,128,N/A,N/A,N/A,N/A,N/A,144,N/A,48.0,N/A,Not offered,N/A,N/A,N/A,N/A,2.1,60%,N/A,N/A,N/A,Neither SAT nor ACT,N/A,N/A,31,N/A,N/A,148,N/A,N/A,N/A,"$16,010 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,49.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Neither SAT nor ACT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71%,Not offered,55,$55,Offered on campus,7.5%,"$9,759",87%,3.5,"$8,447","$8,238","$9,984","$13,949","$3,648","$2,806","$22,696","1,732",8%,34.8%,No,No,32,66%,103,21%,61%,99%,N/A,56%,5,N/A,50.0,0.5%,Not offered,17,13,8%,5,3.6,87.6%,66%,38%,395,Either SAT or ACT,"$8,100 (2016-17)",1060-1240,78,Selective,16:1,8,60%,39%,"17,932",0,9%,14%,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,7,0,0,0,0,0,0
N/A,Not offered,N/A,N/A,Not offered,N/A,N/A,N/A,3.6,"$4,258",N/A,$0,N/A,"$14,000",N/A,"$25,038",83,N/A,N/A,Yes,No,N/A,N/A,N/A,N/A,N/A,50%,N/A,25%,N/A,N/A,51.0,4.2%,Not offered,0,0,27%,N/A,N/A,N/A,N/A,N/A,10,Either SAT or ACT,"$8,900 (2016-17)",N/A,N/A,N/A,8:1,N/A,N/A,31%,384,"$21,950 (2016-17)",0%,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58%,Not offered,21,N/A,Offered at cooperating institution,13.7%,"$22,169",79%,3.5,"$21,588","$19,352","$2,906","$4,234","$16,026","$13,994","$28,798",107,1%,63.2%,No,No,72,72%,64,N/A,N/A,81%,N/A,76%,56,N/A,52.0,1%,Offered at cooperating institution,0,0,6%,2,2.5,65.3%,56%,80%,70,Either SAT or ACT,"$8,814 (2016-17)",21-26,59,Selective,13:1,53,35%,84%,"1,897","$30,062 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58%,Not offered,41,$30,Not offered,11.7%,"$30,044",81%,3.6,"$27,730","$25,724",$0,$0,"$17,107","$17,610",N/A,76,4%,72.1%,No,No,22,59%,61,28%,60%,97%,71%,91%,69,N/A,53.0,3.2%,Not offered,0,0,39%,-4,2.7,62.2%,62%,75%,90,Either SAT or ACT,"$13,500 (2016-17)",996-1200,63,Selective,10:1,20,65%,86%,"3,984","$40,920 (2016-17)",0%,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,15,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
47%,N/A,260,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,283,N/A,239,N/A,N/A,N/A,N/A,N/A,240,N/A,54.0,N/A,N/A,N/A,N/A,N/A,N/A,1.3,N/A,N/A,N/A,N/A,Neither SAT nor ACT,N/A,N/A,N/A,N/A,N/A,279,N/A,N/A,N/A,"$13,560 (2015-16)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49%,Offered at cooperating institution (Arizona State University--Tempe),18,$30,Not offered,N/A,"$17,070",69%,3.2,"$4,530","$4,426","$3,583","$4,267","$6,427","$5,873","$14,848",19,N/A,N/A,Yes,No,63,57%,21,N/A,N/A,N/A,N/A,63%,9,N/A,55.0,2.6%,Not offered,0,0,26%,N/A,N/A,33.4%,N/A,82%,10,Either SAT or ACT,"$10,080 (2016-17)",19-24,31,N/A,16:1,10,40%,82%,779,"$23,896 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66%,Offered on campus,109,$50,Offered on campus,10.3%,"$14,754",84%,3.5,"$12,735","$10,296","$18,009","$18,870","$8,337","$8,333","$22,972",661,18%,40%,No,No,108,83%,212,29%,60%,89%,86%,55%,154,3.5,56.0,11.6%,Offered on campus,37,28,25%,5,3.3,97.4%,61%,51%,852,Neither SAT nor ACT,"$11,061 (2015-16)",23-28,42,More selective,23:1,146,N/A,57%,"51,984",0,8%,16%,33,0,0,0,24,12,17,0,27,0,0,0,5,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,141,1,61,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,Offered at cooperating institution (Arizona State University--Tempe),N/A,$50,Offered at cooperating institution (Arizona State University--Tempe),N/A,"$13,197",N/A,3.5,"$11,653","$8,917",N/A,N/A,"$7,006","$7,100","$21,797",278,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,81%,87%,65%,N/A,N/A,57.0,3.6%,Offered at cooperating institution (Arizona State University--Tempe),N/A,N/A,15%,N/A,N/A,N/A,N/A,68%,53,Neither SAT nor ACT,"$10,474 (2015-16)",N/A,N/A,N/A,12:1,N/A,N/A,71%,"3,619",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7%,N/A,47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,58,N/A,48,N/A,N/A,N/A,N/A,N/A,113,N/A,58.0,N/A,N/A,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,Neither SAT nor ACT,"$8,826 (2015-16)",N/A,0,N/A,N/A,61,N/A,N/A,N/A,"$8,760 (2015-16)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39%,Not offered,41,$15,Offered on campus,10%,"$10,500",74%,3.5,"$10,000","$10,000","$13,200","$14,000","$5,000","$5,600","$27,400","1,376",5%,49.4%,No,No,77,70%,101,27%,49%,69%,15%,67%,86,N/A,59.0,5.6%,Not offered,13,7,11%,1,2.8,88%,38%,83%,165,Either SAT or ACT,"$8,140 (2015-16)",21-26,49,More selective,17:1,18,40%,91%,"13,410",0,5%,5%,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,20,0,34,0,0,0,0,0,0
47%,Not offered,103,N/A,Offered at cooperating institution (University of Central Arkansas),3.6%,"$9,235",69%,3.2,"$4,552","$4,491","$5,254","$5,786","$5,748","$6,155","$28,700",559,7%,41.1%,No,No,125,89%,139,13%,34%,62%,N/A,58%,75,N/A,60.0,3.9%,Not offered,9,4,4%,4,2.6,82%,43%,56%,145,Either SAT or ACT,"$7,098 (2015-16)",18-25,37,Selective,19:1,70,N/A,57%,"12,054",0,6%,7%,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,40,0,0,0,0,0,0,0,0
33%,Not offered,89,$25,Offered on campus,4.6%,"$12,900",69%,3.2,"$1,500","$1,500",N/A,N/A,"$1,500","$1,500",N/A,267,3%,40.8%,No,No,119,74%,113,N/A,N/A,N/A,30%,N/A,115,N/A,61.0,1.6%,Offered at cooperating institution (Savannah State University),5,7,11%,-11,2.5,81.6%,44%,48%,105,Either SAT or ACT,"$10,498 (2016-17)",910-1080,N/A,Selective,18:1,100,N/A,43%,"7,103",0,5%,4%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,62.0,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,5,Either SAT or ACT,"$9,100 (2015-16)",N/A,N/A,N/A,N/A,N/A,60%,N/A,N/A,"$27,788 (2015-16)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,Not offered,N/A,$50,Not offered,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,175,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,63.0,27.1%,Not offered,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38,Neither SAT nor ACT,N/A,N/A,N/A,N/A,9:1,N/A,N/A,N/A,"2,133","$39,230 (2015-16)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Neither SAT nor ACT,"$11,268 (2015-16)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"$17,592 (2015-16)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,65.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Neither SAT nor ACT,"$10,278 (2015-16)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"$17,628 (2015-16)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
